Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF2CC5CA,2018.09,39.96547,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2018.12,38.68715,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2019.03,37.28996,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2019.06,34.384769999999996,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2019.09,35.29338,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2019.12,40.1856,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2020.03,34.85124,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2020.06,24.3733,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2020.09,29.049940000000003,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2020.12,33.35108,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2021.03,31.417399999999997,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2021.06,32.504690000000004,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2021.09,35.911660000000005,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2021.12,41.48666,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2022.03,41.91441,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2022.06,22.43375,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2022.09,21.188499999999998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2022.12,27.007440000000003,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2023.03,21.17881,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2023.06,20.50324,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2023.09,18.80649,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2023.12,22.22968,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2024.03,18.266389999999998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2024.06,18.09867,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2024.09,17.89301,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC5CA,2024.12,20.74756,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF2CC6CA,2016.06,5.97712,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2016.09,6.152469999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2016.12,6.20816,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2017.03,5.5775,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2017.06,6.03397,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2017.09,6.25553,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2017.12,6.3752200000000006,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2018.03,5.37556,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2018.06,6.22274,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2018.09,6.771100000000001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2018.12,6.09255,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2019.03,6.06303,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2019.06,6.48694,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2019.09,6.54481,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2019.12,6.58609,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2020.03,6.00789,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2020.06,5.01389,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2020.09,6.944389999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2020.12,6.66578,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2021.03,6.41188,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2021.06,7.07606,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2021.09,6.612380000000001,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2021.12,7.96159,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2022.03,7.318429999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2022.06,7.90873,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2022.09,8.64831,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2022.12,7.7702800000000005,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2023.03,7.32102,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2023.06,7.69584,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2023.09,7.91755,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2023.12,7.804869999999999,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2024.03,6.8740499999999995,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2024.06,7.48278,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2024.09,7.60501,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC6CA,2024.12,7.26242,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2016.06,17.02128,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2016.09,17.84602,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2016.12,17.66335,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2017.03,17.68032,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2017.06,19.362650000000002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2017.09,20.380209999999998,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2017.12,19.8754,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF2CC7CA,2018.03,18.16268,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Purchases and operating expenditure,Metal Product Manufacturing,Current prices,Unadjusted,
